paper_id,provider,decision,reason
3072,anthropic,exclude,EC1
3073,anthropic,exclude,EC1
3074,anthropic,exclude,EC1
3075,anthropic,exclude,EC1
3076,anthropic,exclude,EC1
3077,anthropic,exclude,EC1
3078,anthropic,exclude,EC1
3079,anthropic,exclude,EC1
3080,anthropic,exclude,EC1
3081,anthropic,exclude,EC1
3082,anthropic,exclude,EC1
3083,anthropic,exclude,EC1
3084,anthropic,exclude,EC1
3085,anthropic,exclude,EC1
3086,anthropic,exclude,EC1
3087,anthropic,exclude,EC1
3088,anthropic,exclude,EC2
3089,anthropic,exclude,EC1
3090,anthropic,exclude,EC1
3091,anthropic,exclude,EC1
3092,anthropic,exclude,EC2
3093,anthropic,include,doubt
3094,anthropic,exclude,EC1
3095,anthropic,exclude,EC1
3096,anthropic,exclude,EC1
3097,anthropic,exclude,EC1
3098,anthropic,exclude,EC1
3099,anthropic,exclude,EC1
3100,anthropic,exclude,EC1
3101,anthropic,exclude,EC1
3102,anthropic,exclude,EC1
3103,anthropic,exclude,EC1
3104,anthropic,exclude,EC1
3105,anthropic,exclude,EC1
3106,anthropic,exclude,EC1
3107,anthropic,include,IC1
3108,anthropic,exclude,EC1
3109,anthropic,exclude,EC1
3110,anthropic,exclude,EC1
3111,anthropic,exclude,EC1
3112,anthropic,exclude,EC1
3113,anthropic,exclude,EC1
3114,anthropic,exclude,EC1
3115,anthropic,exclude,EC1
3116,anthropic,exclude,EC1
3117,anthropic,include,IC1
3118,anthropic,exclude,EC1
3119,anthropic,exclude,EC1
3120,anthropic,exclude,EC1
3121,anthropic,exclude,EC1
3122,anthropic,exclude,EC1
3123,anthropic,exclude,EC1
3124,anthropic,exclude,EC1
3125,anthropic,exclude,EC2
3126,anthropic,exclude,EC1
3127,anthropic,exclude,EC1
3128,anthropic,exclude,
3129,anthropic,exclude,EC1
3130,anthropic,exclude,EC1
3131,anthropic,exclude,EC1
3132,anthropic,exclude,EC1
3133,anthropic,exclude,EC1
3134,anthropic,exclude,EC1
3135,anthropic,exclude,EC1
3136,anthropic,exclude,EC1
3137,anthropic,exclude,EC1
3138,anthropic,exclude,EC1
3139,anthropic,exclude,EC1
3140,anthropic,exclude,EC1
3141,anthropic,exclude,EC1
3142,anthropic,exclude,EC1
3143,anthropic,exclude,EC1
3144,anthropic,exclude,EC1
3145,anthropic,exclude,EC1
3146,anthropic,exclude,EC1
3147,anthropic,exclude,EC1
3148,anthropic,exclude,EC1
3149,anthropic,include,IC1
3150,anthropic,exclude,EC1
3151,anthropic,exclude,EC1
3152,anthropic,exclude,EC1
3153,anthropic,exclude,EC1
3154,anthropic,exclude,EC1
3155,anthropic,exclude,EC1
3156,anthropic,exclude,EC1
3157,anthropic,exclude,EC1
3158,anthropic,exclude,EC1
3159,anthropic,exclude,EC1
3160,anthropic,exclude,EC1
3161,anthropic,exclude,EC1
3162,anthropic,exclude,EC1
3163,anthropic,exclude,EC1
3164,anthropic,exclude,EC1
3165,anthropic,exclude,EC1
3166,anthropic,exclude,EC1
3167,anthropic,exclude,EC1
3168,anthropic,exclude,EC1
3169,anthropic,exclude,EC1
3170,anthropic,exclude,EC1
3171,anthropic,exclude,EC1
3172,anthropic,exclude,EC1
3173,anthropic,include,doubt
3174,anthropic,exclude,EC1
3175,anthropic,exclude,EC1
3176,anthropic,exclude,EC1
3177,anthropic,exclude,EC1
3178,anthropic,include,doubt
3179,anthropic,exclude,EC1
3180,anthropic,exclude,EC1
3181,anthropic,exclude,EC1
3182,anthropic,exclude,EC1
3183,anthropic,exclude,EC1
3184,anthropic,exclude,EC1
3185,anthropic,include,IC1
3186,anthropic,exclude,EC1
3187,anthropic,exclude,EC1
3188,anthropic,exclude,EC1
3189,anthropic,exclude,EC1
3190,anthropic,exclude,EC1
3191,anthropic,exclude,EC1
3192,anthropic,exclude,EC1
3193,anthropic,include,doubt
3194,anthropic,exclude,EC1
3195,anthropic,include,doubt
3196,anthropic,exclude,EC1
3197,anthropic,include,doubt
3198,anthropic,include,IC1
3199,anthropic,exclude,EC1
3200,anthropic,include,doubt
3201,anthropic,exclude,EC1
3202,anthropic,exclude,EC1
3203,anthropic,exclude,EC1
3204,anthropic,include,doubt
3205,anthropic,exclude,EC1
3206,anthropic,include,doubt
3207,anthropic,include,IC1
3208,anthropic,exclude,EC2
3209,anthropic,exclude,EC1
3210,anthropic,exclude,EC1
3211,anthropic,exclude,EC1
3212,anthropic,exclude,EC1
3213,anthropic,include,IC1
3214,anthropic,include,doubt
3215,anthropic,include,doubt
3216,anthropic,include,doubt
3217,anthropic,exclude,EC1
3218,anthropic,include,doubt
3219,anthropic,exclude,EC1
3220,anthropic,exclude,
3221,anthropic,include,IC1|IC2
3222,anthropic,exclude,EC1
3223,anthropic,exclude,EC1
3224,anthropic,include,doubt
3225,anthropic,include,doubt
3226,anthropic,include,doubt
3227,anthropic,exclude,EC1
3228,anthropic,include,doubt
3229,anthropic,include,doubt
3230,anthropic,include,IC1
3231,anthropic,exclude,EC1
3232,anthropic,include,doubt
3233,anthropic,include,IC1|IC2
3234,anthropic,exclude,EC1
3235,anthropic,include,IC1|IC2
3236,anthropic,include,IC1
3237,anthropic,include,doubt
3238,anthropic,include,doubt
3239,anthropic,exclude,EC1
3240,anthropic,include,doubt
3241,anthropic,include,doubt
3242,anthropic,include,doubt
3243,anthropic,include,doubt
3244,anthropic,include,IC2
3245,anthropic,include,doubt
3246,anthropic,include,doubt
3247,anthropic,exclude,EC1
3248,anthropic,exclude,EC1
3249,anthropic,exclude,EC2
3250,anthropic,exclude,EC1
3251,anthropic,exclude,EC1
3252,anthropic,exclude,EC1
3253,anthropic,exclude,EC1
3254,anthropic,exclude,EC1
3255,anthropic,exclude,EC1
3256,anthropic,exclude,EC1
3257,anthropic,exclude,EC1
3258,anthropic,exclude,EC1
3259,anthropic,exclude,EC1
3260,anthropic,exclude,EC1
3261,anthropic,exclude,EC1
3262,anthropic,exclude,EC1
3263,anthropic,exclude,EC1
3264,anthropic,include,doubt
3265,anthropic,exclude,EC1
3266,anthropic,exclude,EC2
3267,anthropic,exclude,EC1
3268,anthropic,include,doubt
3269,anthropic,exclude,EC1
3270,anthropic,exclude,EC1
3271,anthropic,exclude,EC1
3272,anthropic,exclude,EC1
3273,anthropic,include,IC1
3274,anthropic,include,IC1
3275,anthropic,exclude,EC1
3276,anthropic,include,IC1|IC2
3277,anthropic,exclude,EC1
3278,anthropic,exclude,EC1
3279,anthropic,exclude,EC1
3280,anthropic,exclude,EC1
3281,anthropic,include,IC1
3282,anthropic,exclude,EC1
3283,anthropic,exclude,EC1
3284,anthropic,exclude,EC1
3285,anthropic,include,doubt
3286,anthropic,exclude,EC1
3287,anthropic,include,IC1|IC2
3288,anthropic,exclude,EC1
3289,anthropic,exclude,EC1
3290,anthropic,exclude,EC1
3291,anthropic,exclude,EC1
3292,anthropic,exclude,EC1
3293,anthropic,exclude,EC1
3294,anthropic,exclude,EC1
3295,anthropic,exclude,EC1
3296,anthropic,exclude,EC1
3297,anthropic,exclude,EC1
3298,anthropic,exclude,EC1
3299,anthropic,exclude,EC1
3300,anthropic,exclude,EC1
3301,anthropic,exclude,EC1
3302,anthropic,exclude,EC1
3303,anthropic,exclude,EC1
3304,anthropic,exclude,EC1
3305,anthropic,exclude,EC1
3306,anthropic,exclude,EC1
3307,anthropic,exclude,EC1
3308,anthropic,exclude,EC1
3309,anthropic,exclude,EC1
3310,anthropic,exclude,EC1
3311,anthropic,exclude,EC1
3312,anthropic,exclude,EC1
3313,anthropic,exclude,EC1
3314,anthropic,exclude,EC1
3315,anthropic,exclude,EC1
3316,anthropic,exclude,EC1
3317,anthropic,exclude,EC1
3318,anthropic,exclude,EC1
3319,anthropic,exclude,EC2
3320,anthropic,exclude,EC1
3321,anthropic,exclude,EC1
3322,anthropic,include,IC1
3323,anthropic,exclude,EC1
3324,anthropic,exclude,EC1
3325,anthropic,include,doubt
3326,anthropic,exclude,EC1
3327,anthropic,exclude,EC1
3328,anthropic,exclude,EC1
3329,anthropic,include,IC1
3330,anthropic,exclude,EC1
3331,anthropic,exclude,EC1
3332,anthropic,exclude,EC1
3333,anthropic,exclude,EC1
3334,anthropic,exclude,EC1
3335,anthropic,exclude,EC1
3336,anthropic,exclude,EC1
3337,anthropic,exclude,EC1
3338,anthropic,exclude,EC1
3339,anthropic,exclude,EC1
3340,anthropic,exclude,EC2
3341,anthropic,exclude,EC2
3342,anthropic,exclude,EC1
3343,anthropic,exclude,EC1
3344,anthropic,exclude,EC1
3345,anthropic,exclude,EC1
3346,anthropic,exclude,EC1
3347,anthropic,exclude,EC1
3348,anthropic,include,IC1
3349,anthropic,exclude,EC1
3350,anthropic,exclude,EC1
3351,anthropic,exclude,EC1
3352,anthropic,exclude,EC2
3353,anthropic,include,IC1
3354,anthropic,include,IC1
3355,anthropic,include,IC1
3356,anthropic,exclude,EC1
3357,anthropic,exclude,EC1
3358,anthropic,exclude,EC1
3359,anthropic,exclude,EC1
3360,anthropic,exclude,EC1
3361,anthropic,exclude,EC1
3362,anthropic,exclude,EC1
3363,anthropic,exclude,EC1
3364,anthropic,exclude,EC1
3365,anthropic,exclude,EC1
3366,anthropic,exclude,EC1
3367,anthropic,exclude,EC1
3368,anthropic,include,IC1|IC2
3369,anthropic,exclude,EC1
3370,anthropic,exclude,EC1
3371,anthropic,exclude,EC1
3372,anthropic,include,IC1
3373,anthropic,include,IC1|IC2
3374,anthropic,exclude,EC1
3375,anthropic,exclude,EC1
3376,anthropic,exclude,EC1
3377,anthropic,exclude,EC1
3378,anthropic,exclude,EC1
3379,anthropic,exclude,EC1
3380,anthropic,include,IC1
3381,anthropic,exclude,EC2
3382,anthropic,exclude,EC1
3383,anthropic,include,IC1
3384,anthropic,exclude,EC1
3385,anthropic,exclude,EC1
3386,anthropic,exclude,EC1
3387,anthropic,exclude,EC1
3388,anthropic,include,doubt
3389,anthropic,include,IC1
3390,anthropic,exclude,EC1
3391,anthropic,exclude,EC1
3392,anthropic,exclude,EC1
3393,anthropic,exclude,EC1
3394,anthropic,exclude,EC2
3395,anthropic,exclude,EC1
3396,anthropic,exclude,EC1
3397,anthropic,exclude,EC1
3398,anthropic,exclude,EC1
3399,anthropic,exclude,EC1
3400,anthropic,exclude,EC1
3401,anthropic,exclude,EC1
3402,anthropic,exclude,EC1
3403,anthropic,exclude,EC1
3404,anthropic,exclude,EC1
3405,anthropic,exclude,EC1
3406,anthropic,exclude,EC1
3407,anthropic,exclude,EC1
3408,anthropic,include,IC1
3409,anthropic,exclude,EC1
3410,anthropic,exclude,EC1
3411,anthropic,exclude,EC1
3412,anthropic,exclude,EC1
3413,anthropic,exclude,EC1
3414,anthropic,exclude,EC1
3415,anthropic,exclude,EC1
3416,anthropic,exclude,EC1
3417,anthropic,exclude,EC1
3418,anthropic,exclude,EC1
3419,anthropic,exclude,EC1
3420,anthropic,exclude,EC1
3421,anthropic,exclude,EC1
3422,anthropic,exclude,EC1
3423,anthropic,exclude,EC1
3424,anthropic,exclude,EC1
3425,anthropic,exclude,EC1
3426,anthropic,include,IC1
3427,anthropic,exclude,EC2
3428,anthropic,exclude,EC1
3429,anthropic,exclude,EC1
3430,anthropic,exclude,EC1
3431,anthropic,exclude,EC1
3432,anthropic,exclude,EC1
3433,anthropic,exclude,EC1
3434,anthropic,exclude,EC1
3435,anthropic,exclude,EC1
3436,anthropic,exclude,EC1
3437,anthropic,include,IC1
3438,anthropic,exclude,EC1
3439,anthropic,exclude,EC1
3440,anthropic,exclude,EC1
3441,anthropic,exclude,EC1
3442,anthropic,exclude,EC1
3443,anthropic,include,IC1
3444,anthropic,exclude,EC1
3445,anthropic,exclude,EC1
3446,anthropic,exclude,EC1
3447,anthropic,exclude,EC1
3448,anthropic,exclude,EC1
3449,anthropic,exclude,EC1
3450,anthropic,include,IC1
3451,anthropic,exclude,EC1
3452,anthropic,exclude,EC1
3453,anthropic,exclude,EC1
3454,anthropic,exclude,EC1
3455,anthropic,exclude,EC1
3456,anthropic,exclude,EC1
3457,anthropic,exclude,EC1
3458,anthropic,exclude,EC1
3459,anthropic,exclude,EC1
3460,anthropic,exclude,EC1
3461,anthropic,exclude,EC1
3462,anthropic,include,IC2
3463,anthropic,exclude,EC2
3464,anthropic,exclude,EC1
3465,anthropic,exclude,EC1
3466,anthropic,exclude,EC1
3467,anthropic,exclude,EC1
3468,anthropic,exclude,EC1
3469,anthropic,exclude,EC1
3470,anthropic,exclude,EC1
3471,anthropic,exclude,EC1
3472,anthropic,exclude,EC1
3473,anthropic,exclude,EC1
3474,anthropic,exclude,EC1
3475,anthropic,exclude,EC1
3476,anthropic,exclude,EC1
3477,anthropic,include,IC2
3478,anthropic,exclude,EC1
3479,anthropic,exclude,EC1
3480,anthropic,exclude,EC1
3481,anthropic,exclude,EC1
3482,anthropic,exclude,EC1
3483,anthropic,exclude,EC1
3484,anthropic,exclude,EC1
3485,anthropic,exclude,EC1
3486,anthropic,include,IC1
3487,anthropic,exclude,EC1
3488,anthropic,exclude,EC1
3489,anthropic,exclude,EC1
3490,anthropic,include,doubt
3491,anthropic,exclude,EC1
3492,anthropic,exclude,EC1
3493,anthropic,exclude,EC1
3494,anthropic,exclude,EC1
3495,anthropic,exclude,EC1
3496,anthropic,exclude,EC1
3497,anthropic,exclude,EC1
3498,anthropic,exclude,EC1
3499,anthropic,include,IC1
3500,anthropic,exclude,EC2
3501,anthropic,exclude,EC1
3502,anthropic,exclude,EC1
3503,anthropic,exclude,EC1
3504,anthropic,exclude,EC1
3505,anthropic,exclude,EC1
3506,anthropic,exclude,EC1
3507,anthropic,exclude,EC1
3508,anthropic,exclude,EC1
3509,anthropic,exclude,EC1
3510,anthropic,exclude,EC1
3511,anthropic,exclude,EC2
3512,anthropic,exclude,EC1
3513,anthropic,exclude,EC2
3514,anthropic,exclude,EC2
3515,anthropic,exclude,EC1
3516,anthropic,include,IC1
3517,anthropic,exclude,EC1
3518,anthropic,exclude,EC1
3519,anthropic,exclude,EC1
3520,anthropic,exclude,EC1
3521,anthropic,exclude,EC1
3522,anthropic,exclude,EC1
3523,anthropic,exclude,EC1
3524,anthropic,exclude,EC1
3525,anthropic,exclude,EC1
3526,anthropic,exclude,EC1
3527,anthropic,exclude,EC1
3528,anthropic,exclude,EC1
3529,anthropic,exclude,EC1
3530,anthropic,exclude,EC1
3531,anthropic,include,IC1
3532,anthropic,exclude,EC1
3533,anthropic,exclude,EC2
3534,anthropic,exclude,EC1
3535,anthropic,include,doubt
3536,anthropic,exclude,EC1
3537,anthropic,exclude,EC1
3538,anthropic,exclude,EC1
3539,anthropic,exclude,EC1
3540,anthropic,exclude,EC1
3541,anthropic,exclude,EC1
3542,anthropic,exclude,EC1
3543,anthropic,exclude,EC1
3544,anthropic,exclude,EC1
3545,anthropic,exclude,EC2
3546,anthropic,exclude,EC1
3547,anthropic,exclude,EC1
3548,anthropic,exclude,EC1
3549,anthropic,exclude,EC1
3550,anthropic,exclude,EC1
3551,anthropic,exclude,EC1
3552,anthropic,exclude,EC2
3553,anthropic,exclude,EC2
3554,anthropic,include,IC1
3555,anthropic,exclude,EC1
3556,anthropic,exclude,EC1
3557,anthropic,include,IC1
3558,anthropic,include,IC1
3559,anthropic,exclude,EC2
3560,anthropic,exclude,EC1
3561,anthropic,exclude,EC1
3562,anthropic,exclude,EC1
3563,anthropic,exclude,EC1
3564,anthropic,exclude,EC1
3565,anthropic,exclude,EC1
3566,anthropic,exclude,EC1
3567,anthropic,exclude,EC1
3568,anthropic,exclude,EC1
3569,anthropic,exclude,EC1
3570,anthropic,exclude,EC1
3571,anthropic,exclude,EC1
3572,anthropic,exclude,EC1
3573,anthropic,exclude,EC1
3574,anthropic,exclude,EC1
3575,anthropic,exclude,EC1
3576,anthropic,exclude,EC1
3577,anthropic,exclude,EC1
3578,anthropic,include,IC1
3579,anthropic,include,IC1|IC2
3580,anthropic,exclude,EC1
3581,anthropic,exclude,EC1
3582,anthropic,exclude,EC1
3583,anthropic,exclude,EC1
3584,anthropic,exclude,EC1
3585,anthropic,exclude,EC2
3586,anthropic,exclude,EC1
3587,anthropic,exclude,EC1
3588,anthropic,exclude,EC1
3589,anthropic,exclude,EC1
3590,anthropic,exclude,EC1
3591,anthropic,exclude,EC1
3592,anthropic,exclude,EC1
3593,anthropic,exclude,EC1
3594,anthropic,exclude,EC1
3595,anthropic,exclude,EC1
3596,anthropic,exclude,EC1
3597,anthropic,exclude,EC1
3598,anthropic,exclude,EC2
3599,anthropic,exclude,EC1
3600,anthropic,exclude,EC1
3601,anthropic,include,IC1
3602,anthropic,exclude,EC1
3603,anthropic,exclude,EC1
3604,anthropic,exclude,EC1
3605,anthropic,exclude,EC1
3606,anthropic,exclude,EC1
3607,anthropic,exclude,EC1
3608,anthropic,exclude,EC1
3609,anthropic,exclude,EC1
3610,anthropic,exclude,EC1
3611,anthropic,include,IC1
3612,anthropic,exclude,EC1
3613,anthropic,exclude,EC1
3614,anthropic,exclude,EC1
3615,anthropic,exclude,EC1
3616,anthropic,exclude,EC1
3617,anthropic,exclude,EC2
3618,anthropic,exclude,EC1
3619,anthropic,exclude,EC2
3620,anthropic,exclude,EC1
3621,anthropic,exclude,EC1
3622,anthropic,exclude,EC1
3623,anthropic,exclude,EC1
3624,anthropic,exclude,EC1
3625,anthropic,exclude,EC1
3626,anthropic,exclude,EC1
3627,anthropic,exclude,EC1
3628,anthropic,exclude,EC1
3629,anthropic,exclude,EC1
3630,anthropic,exclude,EC1
3631,anthropic,exclude,EC1
3632,anthropic,exclude,EC1
3633,anthropic,exclude,EC1
3634,anthropic,exclude,EC1
3635,anthropic,exclude,EC1
3636,anthropic,exclude,EC1
3637,anthropic,exclude,EC1
3638,anthropic,exclude,EC1
3639,anthropic,exclude,EC1
3640,anthropic,exclude,EC1
3641,anthropic,exclude,EC1
3642,anthropic,include,doubt
3643,anthropic,exclude,EC1
3644,anthropic,exclude,EC1
3645,anthropic,exclude,EC1
3646,anthropic,exclude,EC1
3647,anthropic,exclude,EC1
3648,anthropic,exclude,EC1
3649,anthropic,exclude,EC1
3650,anthropic,exclude,EC1
3651,anthropic,exclude,EC1
3652,anthropic,exclude,EC1
3653,anthropic,exclude,EC1
3654,anthropic,exclude,EC1
3655,anthropic,exclude,EC1
3656,anthropic,exclude,EC1
3657,anthropic,include,IC1
3658,anthropic,exclude,EC1
3659,anthropic,exclude,EC1
3660,anthropic,exclude,EC1
3661,anthropic,exclude,EC1
3662,anthropic,include,doubt
3663,anthropic,exclude,EC1
3664,anthropic,exclude,EC1
3665,anthropic,exclude,EC1
3666,anthropic,exclude,EC1
3667,anthropic,include,IC1
3668,anthropic,exclude,EC1
3669,anthropic,exclude,EC1
3670,anthropic,exclude,EC1
3671,anthropic,exclude,EC1
3672,anthropic,exclude,EC1
3673,anthropic,exclude,EC1
3674,anthropic,exclude,EC1
3675,anthropic,exclude,EC1
3676,anthropic,exclude,EC1
3677,anthropic,exclude,EC1
3678,anthropic,exclude,EC1
3679,anthropic,exclude,EC1
3680,anthropic,exclude,EC1
3681,anthropic,exclude,EC1
3682,anthropic,exclude,EC1
3683,anthropic,exclude,EC1
3684,anthropic,exclude,EC1
3685,anthropic,exclude,EC1
3686,anthropic,exclude,EC1
3687,anthropic,exclude,EC1
3688,anthropic,exclude,EC1
3689,anthropic,exclude,EC1
3690,anthropic,exclude,EC1
3691,anthropic,exclude,EC1
3692,anthropic,exclude,EC1
3693,anthropic,exclude,EC1
3694,anthropic,exclude,EC1
3695,anthropic,exclude,EC1
3696,anthropic,exclude,EC1
3697,anthropic,exclude,EC1
3698,anthropic,exclude,EC2
3699,anthropic,exclude,EC1
3700,anthropic,exclude,EC1
3701,anthropic,exclude,EC1
3702,anthropic,exclude,EC1
3703,anthropic,exclude,EC1
3704,anthropic,exclude,EC1
3705,anthropic,exclude,EC1
3706,anthropic,include,IC1|IC2
3707,anthropic,exclude,EC1
3708,anthropic,exclude,EC1
3709,anthropic,exclude,EC1
3710,anthropic,include,IC2
3711,anthropic,include,IC1
3712,anthropic,exclude,EC1
3713,anthropic,include,IC1|IC2
3714,anthropic,exclude,EC1
3715,anthropic,exclude,EC1
3716,anthropic,exclude,EC1
3717,anthropic,exclude,EC1
3718,anthropic,exclude,EC1
3719,anthropic,exclude,EC1
3720,anthropic,exclude,EC1
3721,anthropic,exclude,EC1
3722,anthropic,exclude,EC1
3723,anthropic,exclude,EC1
3724,anthropic,include,IC1|doubt
3725,anthropic,exclude,EC1
3726,anthropic,exclude,EC1
3727,anthropic,exclude,EC1
3728,anthropic,exclude,EC1
3729,anthropic,exclude,EC1
3730,anthropic,exclude,EC1
3731,anthropic,exclude,EC1
3732,anthropic,exclude,EC1
3733,anthropic,exclude,EC1
3734,anthropic,exclude,EC1
3735,anthropic,exclude,EC1
3736,anthropic,exclude,EC1
3737,anthropic,exclude,EC1
3738,anthropic,exclude,EC1
3739,anthropic,exclude,EC1
3740,anthropic,exclude,EC1
3741,anthropic,exclude,EC1
3742,anthropic,exclude,EC1
3743,anthropic,exclude,EC1
3744,anthropic,exclude,EC1
3745,anthropic,exclude,EC1
3746,anthropic,exclude,EC1
3747,anthropic,exclude,EC1
3748,anthropic,exclude,EC1
3749,anthropic,exclude,EC1
3750,anthropic,exclude,EC1
3751,anthropic,exclude,EC1
3752,anthropic,exclude,EC1
3753,anthropic,exclude,EC1
3754,anthropic,exclude,EC1
3755,anthropic,exclude,EC1
3756,anthropic,exclude,EC1
3757,anthropic,exclude,EC1
3758,anthropic,include,IC1|IC2
3759,anthropic,exclude,EC1
3760,anthropic,exclude,EC1
3761,anthropic,exclude,EC1
3762,anthropic,exclude,EC1
3763,anthropic,exclude,EC1
3764,anthropic,exclude,EC1
3765,anthropic,exclude,EC1
3766,anthropic,exclude,EC1
3767,anthropic,exclude,EC1
3768,anthropic,exclude,EC1
3769,anthropic,exclude,EC1
3770,anthropic,exclude,EC1
3771,anthropic,exclude,EC1
3772,anthropic,exclude,EC1
3773,anthropic,exclude,EC1
3774,anthropic,exclude,EC1
3775,anthropic,exclude,EC1
3776,anthropic,exclude,EC1
3777,anthropic,exclude,EC1
3778,anthropic,exclude,EC1
3779,anthropic,exclude,EC1
3780,anthropic,exclude,EC1
3781,anthropic,exclude,EC1
3782,anthropic,exclude,EC1
3783,anthropic,exclude,EC1
3784,anthropic,exclude,EC1
3785,anthropic,exclude,EC1
3786,anthropic,exclude,EC1
3787,anthropic,exclude,EC1
3788,anthropic,exclude,EC1
3789,anthropic,exclude,EC1
3790,anthropic,exclude,EC1
3791,anthropic,include,IC2
3792,anthropic,exclude,EC1
3793,anthropic,exclude,EC1
3794,anthropic,exclude,EC1
3795,anthropic,exclude,EC1
1,openai,include,IC1|IC2
2,openai,include,IC1|IC2
3,openai,include,doubt
4,openai,include,IC1
5,openai,include,doubt
6,openai,include,IC1|IC2
7,openai,include,IC1
8,openai,include,IC1
9,openai,include,IC1
10,openai,include,IC1|IC2
11,openai,include,IC1
12,openai,include,IC1
13,openai,include,IC1|IC2
14,openai,include,IC1|IC2
15,openai,include,IC1|IC2
16,openai,include,IC1
17,openai,include,IC1|IC2
18,openai,include,doubt
19,openai,include,IC1
20,openai,include,IC1
21,openai,include,IC1|IC2
22,openai,include,IC1
23,openai,include,IC1|IC2
24,openai,include,IC1
25,openai,include,IC1|IC2
26,openai,include,IC1|IC2
27,openai,include,doubt
28,openai,include,IC1
29,openai,include,doubt
30,openai,include,IC1|IC2
31,openai,exclude,EC2
32,openai,exclude,EC1
33,openai,exclude,EC1
34,openai,exclude,EC2
35,openai,exclude,EC1
36,openai,exclude,EC2
37,openai,exclude,EC2
38,openai,exclude,EC2
39,openai,exclude,EC1
40,openai,exclude,EC1
41,openai,exclude,EC1
42,openai,exclude,EC1
43,openai,exclude,EC1
44,openai,exclude,EC2
45,openai,exclude,EC2
46,openai,exclude,EC2
47,openai,exclude,EC1
48,openai,exclude,EC2
49,openai,include,IC1|IC2
50,openai,exclude,EC1
51,openai,exclude,EC2
52,openai,include,IC1|IC2
53,openai,exclude,EC1
54,openai,exclude,EC2
55,openai,exclude,EC1
56,openai,exclude,EC2
57,openai,exclude,EC1
58,openai,exclude,EC2
59,openai,exclude,EC2
60,openai,include,IC1|IC2
61,openai,exclude,EC1
62,openai,exclude,EC1
63,openai,exclude,EC1
64,openai,exclude,EC2
65,openai,exclude,EC1
